id,id_property_1,id_property_2,id_property_3,desc,coeff_1,coeff_2,coeff_3,unk_7,unk_8,amount_1,amount_2,amount_3,id_aura,slot,req_skill,req_skill_value,min_scaling_level,charges,type_1,type_2,type_3,unk_1,req_player_level,max_scaling_level,scaling_type,unk_6,unk_5
2545,13,0,0,"+$k1 Dodge",0.360000,0.000000,0.000000,0,0,12,0,0,0,33,0,0,50,0,5,0,0,0,0,60,-1,0,0
2563,4,0,0,"+$k1 Strength",0.450000,0.000000,0.000000,0,0,15,0,0,125,32,0,0,1,0,5,0,0,0,0,60,-1,0,0
2564,3,0,0,"+$k1 Agility",0.210000,0.000000,0.000000,0,0,15,0,0,125,32,0,0,1,0,5,0,0,0,0,60,-1,0,0
2565,40,0,0,"+$k1 Versatility",0.150000,0.000000,0.000000,0,0,9,0,0,0,32,0,0,1,0,5,0,0,0,0,60,-1,0,0
2566,45,0,0,"+$k1 Spell Power",0.000000,0.000000,0.000000,0,0,13,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0
2567,40,0,0,"+$k1 Versatility",0.600000,0.000000,0.000000,0,0,20,0,0,29,32,0,0,1,0,5,0,0,0,0,60,-1,0,0
2568,5,0,0,"+$k1 Intellect",0.660000,0.000000,0.000000,0,0,22,0,0,29,32,0,0,1,0,5,0,0,0,0,60,-1,0,0
2583,13,7,14,"+$k1 Dodge +$k2 Stamina +$k3 Parry",0.300000,0.300000,0.300000,0,0,10,10,10,0,33,0,0,60,0,5,5,5,0,0,60,-1,0,0
2584,5,13,7,"+$k1 Dodge +$k2 Stamina and +$k3 Intellect",0.300000,0.300000,1.666000,0,0,10,10,10,0,33,0,0,60,0,5,5,5,0,0,60,-1,0,0
2585,38,13,0,"+$k1 Attack Power and +$k2 Dodge",0.000000,0.000000,0.000000,0,0,14,12,0,0,1,0,0,60,0,5,5,0,0,0,0,0,0,0
2586,39,7,32,"+$k1 Ranged Attack Power/+$k2 Stamina/+$k3 Critical Strike",0.000000,0.000000,0.000000,0,0,12,10,10,0,1,0,0,60,0,5,5,5,0,0,0,0,0,0
2587,45,5,0,"+$k1 Spell Power and +$k2 Intellect",0.450000,0.400000,0.000000,0,0,13,15,0,0,33,0,0,60,0,5,5,0,0,0,60,-1,0,0
2588,45,32,0,"+$k1 Spell Power and +$k2 Critical Strike",0.550000,0.240000,0.000000,0,0,18,8,0,0,33,0,0,60,0,5,5,0,0,0,60,-1,0,0
2589,45,7,0,"+$k1 Spell Power and +$k2 Stamina",0.300000,0.550000,0.000000,0,0,18,10,0,0,33,0,0,60,0,5,5,0,0,0,60,-1,0,0
2590,5,7,40,"+$k1 Intellect +$k2 Stamina and +$k3 Versatility",0.300000,0.300000,0.300000,0,0,10,10,10,0,33,0,0,60,0,5,5,5,0,0,60,-1,0,0
2591,45,7,5,"+$k2 Intellect +$k3 Stamina +$k1 Spell Power",0.300000,0.360000,1.666000,0,0,12,10,10,0,33,0,0,60,0,5,5,5,0,0,60,-1,0,0
2603,24303,0,0,"+$24303s1 Fishing",0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0
2604,45,0,0,"+$k1 Spell Power",0.450000,0.000000,0.000000,0,0,18,0,0,0,33,0,0,55,0,5,0,0,0,0,60,-1,0,0
2606,38,0,0,"+$k1 Attack Power",0.450000,0.000000,0.000000,0,0,15,0,0,0,33,0,0,55,0,5,0,0,0,0,60,-1,0,0
2611,0,0,0,"zzOLDBlank",0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2613,25063,0,0,"+$25063s1% Threat",0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0
2614,25064,0,0,"+$25064s1 Shadow Spell Power",0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0
2615,25066,0,0,"+$25066s1 Frost Spell Power",0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0
2616,25065,0,0,"+$25065s1 Fire Spell Power",0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0
2617,45,0,0,"+$k1 Spell Power",0.210000,0.000000,0.000000,0,0,16,0,0,0,32,0,0,1,0,5,0,0,0,0,60,-1,0,0
2618,3,0,0,"+$k1 Agility",0.000000,0.000000,0.000000,0,0,15,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0
2619,2,0,0,"+$k1 Fire Resistance",0.040000,0.000000,0.000000,0,0,15,0,0,0,32,0,0,1,0,4,0,0,0,0,60,-1,0,0
2620,3,0,0,"+$k1 Nature Resistance",0.040000,0.000000,0.000000,0,0,15,0,0,0,32,0,0,1,0,4,0,0,0,0,60,-1,0,0
2621,25070,0,0,"2% Reduced Threat",0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0
2622,13,0,0,"+$k1 Dodge",0.230000,0.000000,0.000000,0,0,12,0,0,0,32,0,0,1,0,5,0,0,0,0,60,-1,0,0
2623,5,0,0,"Minor Wizard Oil",0.226000,0.000000,0.000000,0,0,7,0,0,0,33,0,0,5,0,5,0,0,0,0,50,-1,0,0
2624,40,0,0,"Minor Mana Oil",0.226000,0.000000,0.000000,0,0,7,0,0,0,33,0,0,20,0,5,0,0,0,0,50,-1,0,0
2625,40,0,0,"Lesser Mana Oil",0.484000,0.000000,0.000000,0,0,15,0,0,0,33,0,0,40,0,5,0,0,0,0,50,-1,0,0
2626,5,0,0,"Lesser Wizard Oil",0.484000,0.000000,0.000000,0,0,15,0,0,0,33,0,0,30,0,5,0,0,0,0,50,-1,0,0
2627,5,0,0,"Wizard Oil",0.757000,0.000000,0.000000,0,0,25,0,0,0,33,0,0,40,0,5,0,0,0,0,60,-1,0,0
2628,5,32,0,"Brilliant Wizard Oil",0.968000,0.484000,0.000000,0,0,30,15,0,0,33,0,0,45,0,5,5,0,0,0,50,-1,0,0
2629,5,40,0,"Brilliant Mana Oil",0.388000,0.388000,0.000000,0,0,12,12,0,0,33,0,0,45,0,5,5,0,0,0,50,-1,0,0
2645,27253,0,0,"Firestone 5",0.000000,0.000000,0.000000,0,0,0,0,0,32,3,0,0,1,0,1,0,0,0,0,0,0,0,0
2646,3,0,0,"+$k1 Agility",0.757000,0.000000,0.000000,0,0,25,0,0,125,32,0,0,1,0,5,0,0,0,0,60,-1,0,0
2647,4,0,0,"+$k1 Strength",0.270000,0.000000,0.000000,0,0,12,0,0,0,32,0,0,30,0,5,0,0,0,0,70,-1,0,0
2648,13,0,0,"+$k1 Dodge",0.220000,0.000000,0.000000,0,0,14,0,0,0,32,0,0,30,0,5,0,0,0,0,70,-1,0,0
2649,7,0,0,"+$k1 Stamina",0.280000,0.000000,0.000000,0,0,12,0,0,0,32,0,0,30,0,5,0,0,0,0,70,-1,0,0
2650,45,0,0,"+$k1 Spell Power",0.230000,0.000000,0.000000,0,0,15,0,0,0,32,0,0,1,0,5,0,0,0,0,60,-1,0,0
2651,45,0,0,"+$k1 Spell Power",0.000000,0.000000,0.000000,0,0,12,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0
2652,45,0,0,"+$k1 Spell Power",0.000000,0.000000,0.000000,0,0,11,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0
2653,13,0,0,"+$k1 Dodge",0.280000,0.000000,0.000000,0,0,12,0,0,0,32,0,0,30,0,5,0,0,0,0,70,-1,0,0
2654,5,0,0,"+$k1 Intellect",0.280000,0.000000,0.000000,0,0,12,0,0,0,32,0,0,30,0,5,0,0,0,0,70,-1,0,0
2655,14,0,0,"+$k1 Parry",0.165000,0.000000,0.000000,0,0,15,0,0,0,32,0,0,1,0,5,0,0,0,0,70,-1,0,0
2656,7,40,0,"+$k1 Versatility and +$k2 Stamina",0.100000,0.120000,0.000000,0,0,10,10,0,0,32,0,0,30,0,5,5,0,0,0,70,-1,0,0
2657,3,0,0,"+$k1 Agility",0.190000,0.000000,0.000000,0,0,12,0,0,0,32,0,0,30,0,5,0,0,0,0,70,-1,0,0
2658,36,32,0,"+$k1 Haste and +$k2 Critical Strike",0.100000,0.100000,0.000000,0,0,10,10,0,0,32,0,0,30,0,5,5,0,0,0,70,-1,0,0
2659,1,0,0,"+$k1 Health",2.800000,0.000000,0.000000,0,0,150,0,0,0,32,0,0,30,0,5,0,0,0,0,70,-1,0,0
2660,0,0,0,"+$k1 Mana",0.000000,0.000000,0.000000,0,0,150,0,0,0,0,0,0,35,0,5,0,0,0,0,0,0,0,0
2661,144845,0,0,"+$144845s1 All Stats",0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,30,0,3,0,0,0,25,0,0,0,0
2662,0,0,0,"+$k1 Armor",0.210000,0.000000,0.000000,0,0,120,0,0,0,32,0,0,30,0,4,0,0,0,0,70,-1,0,0
2663,19992,0,0,"+7 Resist All",0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0
2664,27963,0,0,"+$27963s1 Resist All",0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0
2665,40,0,0,"+$k1 Versatility",0.820000,0.000000,0.000000,0,0,35,0,0,0,32,0,0,35,0,5,0,0,0,0,70,-1,0,0
2666,5,0,0,"+$k1 Intellect",0.700000,0.000000,0.000000,0,0,30,0,0,2,32,0,0,30,0,5,0,0,0,0,70,-1,0,0
2667,38,0,0,"+$k1 Attack Power",0.810000,0.000000,0.000000,0,0,35,0,0,156,32,0,0,30,0,5,0,0,0,0,70,-1,0,0
2668,4,0,0,"+$k1 Strength",0.460000,0.000000,0.000000,0,0,20,0,0,106,32,0,0,30,0,5,0,0,0,0,70,-1,0,0
2669,45,0,0,"+$k1 Spell Power",0.920000,0.000000,0.000000,0,0,40,0,0,159,32,0,0,30,0,5,0,0,0,0,70,-1,0,0
2670,3,0,0,"+$k1 Agility",0.820000,0.000000,0.000000,0,0,35,0,0,125,32,0,0,30,0,5,0,0,0,0,70,-1,0,0
2671,27979,0,0,"+$27979s1 Arcane and Fire Spell Power",0.000000,0.000000,0.000000,0,0,0,0,0,158,0,0,0,30,0,3,0,0,0,0,0,0,0,0
2672,27980,0,0,"+$27980s1 Shadow and Frost Spell Power",0.000000,0.000000,0.000000,0,0,0,0,0,157,0,0,0,30,0,3,0,0,0,0,0,0,0,0
2673,28093,0,0,"Mongoose",0.000000,0.000000,0.000000,50000,136111,0,0,0,155,256,0,0,30,0,1,0,0,0,0,0,0,0,41136
2674,27997,0,0,"Spellsurge",0.000000,0.000000,0.000000,50000,135739,0,0,0,160,256,0,0,30,0,3,0,0,0,0,0,0,0,41119
2675,28005,0,0,"Battlemaster",0.000000,0.000000,0.000000,0,0,0,0,0,159,0,0,0,30,0,1,0,0,0,0,0,0,0,0
2676,43,0,0,"Superior Mana Oil",0.000000,0.000000,0.000000,0,0,16,0,0,0,32,0,0,52,0,5,0,0,0,0,0,0,0,0
2677,40,0,0,"Superior Mana Oil",0.806500,0.000000,0.000000,0,0,25,0,0,0,33,0,0,52,0,5,0,0,0,0,50,-1,0,0
2678,5,0,0,"Superior Wizard Oil",1.291000,0.000000,0.000000,0,0,40,0,0,0,33,0,0,58,0,5,0,0,0,0,50,-1,0,0
2679,40,0,0,"+$k1 Versatility",0.200000,0.000000,0.000000,0,0,12,0,0,0,32,0,0,30,0,5,0,0,0,0,70,-1,0,0
2681,3,0,0,"+$k1 Nature Resistance",0.300000,0.000000,0.000000,0,0,10,0,0,0,33,0,0,55,0,4,0,0,0,0,60,-1,0,0
2682,4,0,0,"+$k1 Frost Resistance",0.300000,0.000000,0.000000,0,0,10,0,0,0,33,0,0,55,0,4,0,0,0,0,60,-1,0,0
2683,5,0,0,"+$k1 Shadow Resistance",0.300000,0.000000,0.000000,0,0,10,0,0,0,33,0,0,55,0,4,0,0,0,0,60,-1,0,0
2684,28893,0,0,"+100 Attack Power vs Undead",0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,60,0,3,0,0,0,0,0,0,0,0
2685,28890,0,0,"+$28890s1 Spell Power vs Undead",0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,60,0,3,0,0,0,0,0,0,0,0
2686,4,0,0,"+$k1 Strength",0.000000,0.000000,0.000000,0,0,8,0,0,0,0,0,0,60,0,5,0,0,0,0,0,0,0,0
2687,3,0,0,"+$k1 Agility",0.000000,0.000000,0.000000,0,0,8,0,0,0,0,0,0,60,0,5,0,0,0,0,0,0,0,0
2688,7,0,0,"+$k1 Stamina",0.000000,0.000000,0.000000,0,0,8,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0
2689,40,0,0,"+$k1 Versatility",2.000000,0.000000,0.000000,0,0,16,0,0,0,32,0,0,60,0,5,0,0,0,0,70,-4,0,0
2690,5,0,0,"+$k1 Intellect",1.000000,0.000000,0.000000,0,0,6,0,0,0,32,0,0,60,0,5,0,0,0,0,70,-3,0,0
2691,4,0,0,"+$k1 Strength",1.000000,0.000000,0.000000,0,0,6,0,0,0,32,0,0,60,0,5,0,0,0,0,70,-3,0,0
2692,5,0,0,"+$k1 Intellect",1.167000,0.000000,0.000000,0,0,7,0,0,0,32,0,0,60,0,5,0,0,0,0,70,-3,0,0
2693,3,0,0,"+$k1 Agility",1.000000,0.000000,0.000000,0,0,6,0,0,0,32,0,0,60,0,5,0,0,0,0,70,-3,0,0
2695,32,0,0,"+$k1 Critical Strike",2.000000,0.000000,0.000000,0,0,12,0,0,0,32,0,0,60,0,5,0,0,0,0,70,-3,0,0
2696,13,0,0,"+$k1 Dodge",2.000000,0.000000,0.000000,0,0,12,0,0,0,32,0,0,60,0,5,0,0,0,0,70,-3,0,0
2697,32,17,0,"+$k1 Critical Strike",2.000000,0.000000,0.000000,0,0,12,6,0,0,32,0,0,60,0,5,0,0,0,0,70,-3,0,0
2698,7,0,0,"+$k1 Stamina",1.500000,0.000000,0.000000,0,0,9,0,0,0,32,0,0,60,0,5,0,0,0,0,70,-3,0,0
2699,40,0,0,"+$k1 Versatility",2.000000,0.000000,0.000000,0,0,12,0,0,0,32,0,0,60,0,5,0,0,0,0,70,-3,0,0
2700,57,0,0,"+$k1 PvP Power",1.000000,0.000000,0.000000,0,0,6,0,0,0,32,0,0,60,0,5,0,0,0,0,70,-3,0,0
2702,0,0,0,"+12 Agility (2 Red Gems)",0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0
2703,0,0,0,"+4 Agility per different colored gem",0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0
2704,4,0,0,"+$k1 Strength if 4 blue gems equipped",0.000000,0.000000,0.000000,0,0,12,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0
2705,5,36,0,"+$k2 Haste and +$k1 Intellect",0.500000,1.000000,0.000000,0,0,3,6,0,0,32,0,0,60,0,5,5,0,0,0,70,-3,0,0
2706,13,7,0,"+$k1 Dodge and +$k2 Stamina",1.000000,0.667000,0.000000,0,0,6,4,0,0,32,0,0,60,0,5,5,0,0,0,70,-3,0,0
2707,40,5,0,"+$k2 Intellect and +$k1 Versatility",1.000000,0.500000,0.000000,0,0,6,3,0,0,32,0,0,60,0,5,5,0,0,0,70,-3,0,0
2708,5,7,0,"+$k1 Intellect and +$k2 Stamina",0.500000,0.667000,0.000000,0,0,3,4,0,0,32,0,0,60,0,5,5,0,0,0,70,-3,0,0
2709,5,40,0,"+$k1 Intellect and +$k2 Versatility",0.500000,1.000000,0.000000,0,0,3,6,0,0,32,0,0,60,0,5,5,0,0,0,70,-3,0,0
2710,3,7,0,"+$k1 Agility and +$k2 Stamina",0.500000,0.667000,0.000000,0,0,3,4,0,0,32,0,0,60,0,5,5,0,0,0,70,-3,0,0
2711,4,7,0,"+$k1 Strength and +$k2 Stamina",0.500000,0.670000,0.000000,0,0,3,4,0,0,32,0,0,60,0,5,5,0,0,0,70,-3,0,0
2712,0,0,0,"Sharpened (+$k1 Damage)",0.245000,0.000000,0.000000,0,0,12,0,0,0,33,0,0,50,0,2,0,0,0,0,60,-1,0,0
2713,32,0,0,"Sharpened (+$k1 Critical Strike and +$k2 Damage)",0.286000,0.245000,0.000000,0,0,14,12,0,0,33,0,0,60,0,5,2,0,0,0,60,-1,0,0
2714,29455,0,0,"Felsteel Spike (26-38)",0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0
2715,45,40,0,"+$k1 Spell Power and +$k2 Versatility",0.480000,0.180000,0.000000,0,0,16,6,0,0,33,0,0,60,0,5,5,0,0,0,60,-1,0,0
2716,7,0,0,"+$k1 Stamina and +$k2 Armor",0.480000,0.300000,0.000000,0,0,16,100,0,0,33,0,0,60,0,5,4,0,0,0,60,-1,0,0
2717,38,32,0,"+$k1 Attack Power and +$k2 Critical Strike",0.400000,0.420000,0.000000,0,0,13,14,0,0,33,0,0,60,0,5,5,0,0,0,60,-1,0,0
2718,42135,0,0,"Lesser Rune of Warding",0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,55,0,3,0,0,0,0,0,0,0,0
2719,29674,0,0,"Lesser Ward of Shielding",0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,60,0,3,0,0,0,0,0,0,0,0
2720,29701,0,0,"Greater Ward of Shielding",0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,60,0,3,0,0,0,0,0,0,0,0
2721,45,32,0,"+$k1 Spell Power and +$k2 Critical Strike",0.450000,0.420000,0.000000,0,0,15,14,0,0,33,0,0,60,0,5,5,0,0,0,60,-1,0,0
2722,0,0,0,"Scope (+$k1 Damage)",0.300000,0.000000,0.000000,0,0,10,0,0,0,33,0,0,55,0,2,0,0,0,0,60,-1,0,0
2723,0,0,0,"Scope (+$k1 Damage)",0.360000,0.000000,0.000000,0,0,12,0,0,0,33,0,0,55,0,2,0,0,0,0,60,-1,0,0
2724,20,0,0,"Scope (+$k1 Critical Strike)",0.850000,0.000000,0.000000,0,0,28,0,0,0,33,0,0,60,0,5,0,0,0,0,60,-1,0,0
2725,4,0,0,"+$k1 Strength",1.000000,0.000000,0.000000,0,0,8,0,0,0,32,0,0,60,0,5,0,0,0,0,70,-4,0,0
2726,3,0,0,"+$k1 Agility",1.000000,0.000000,0.000000,0,0,8,0,0,0,32,0,0,60,0,5,0,0,0,0,70,-4,0,0
2727,5,0,0,"+$k1 Intellect",1.000000,0.000000,0.000000,0,0,8,0,0,0,32,0,0,60,0,5,0,0,0,0,70,-4,0,0
2730,13,0,0,"+$k1 Dodge",2.000000,0.000000,0.000000,0,0,16,0,0,0,32,0,0,60,0,5,0,0,0,0,70,-4,0,0
2731,7,0,0,"+$k1 Stamina",1.500000,0.000000,0.000000,0,0,12,0,0,0,32,0,0,60,0,5,0,0,0,0,70,-4,0,0
2735,32,20,0,"+$k1 Critical Strike",2.000000,0.000000,0.000000,0,0,16,8,0,0,32,0,0,60,0,5,0,0,0,0,70,-4,0,0
2736,32,0,0,"+$k1 Critical Strike",0.000000,0.000000,0.000000,0,0,16,0,0,0,32,0,0,60,0,5,0,0,0,0,70,-4,0,0
2738,4,7,0,"+$k1 Strength and +$k2 Stamina",0.500000,0.750000,0.000000,0,0,4,6,0,0,32,0,0,60,0,5,5,0,0,0,70,-4,0,0
2739,3,7,0,"+$k1 Agility and +$k2 Stamina",0.500000,0.750000,0.000000,0,0,4,6,0,0,32,0,0,60,0,5,5,0,0,0,70,-4,0,0
2740,5,7,0,"+$k1 Intellect and +$k2 Stamina",0.625000,0.750000,0.000000,0,0,5,6,0,0,32,0,0,60,0,5,5,0,0,0,70,-4,0,0
2741,5,40,0,"+$k1 Intellect and +$k2 Versatility",0.500000,1.000000,0.000000,0,0,4,8,0,0,32,0,0,60,0,5,5,0,0,0,70,-4,0,0
2742,5,36,0,"+$k1 Intellect and +$k2 Haste",0.500000,1.000000,0.000000,0,0,4,8,0,0,32,0,0,60,0,5,5,0,0,0,70,-4,0,0
2743,13,7,0,"+$k1 Dodge and +$k2 Stamina",1.000000,0.750000,0.000000,0,0,8,6,0,0,32,0,0,60,0,5,5,0,0,0,70,-4,0,0
2745,45,7,0,"+$k1 Spell Power and +$k2 Stamina",0.160000,0.160000,0.000000,0,0,25,15,0,0,33,0,0,50,0,5,5,0,0,0,70,-1,0,0
2746,45,7,0,"+$k1 Spell Power and +$k2 Stamina",0.160000,0.160000,0.000000,0,0,35,20,0,0,33,0,0,60,0,5,5,0,0,0,70,-1,0,0
2749,5,0,0,"+$k1 Intellect",0.000000,0.000000,0.000000,0,0,12,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
2750,43,0,0,"6 mana per 5 sec.",0.000000,0.000000,0.000000,0,0,6,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
2752,4,32,20,"+$k2 Critical Strike and +$k1 Strength",0.500000,1.000000,0.000000,0,0,3,6,3,0,32,0,0,60,0,5,5,0,0,0,70,-3,0,0
2753,4,32,20,"+$k1 Critical Strike and +$k2 Strength",0.500000,1.000000,0.000000,0,0,4,8,4,0,32,0,0,60,0,5,5,0,0,0,70,-4,0,0
2754,14,0,0,"+$k1 Parry",2.000000,0.000000,0.000000,0,0,16,0,0,0,32,0,0,60,0,5,0,0,0,0,70,-4,0,0
2755,3,32,0,"+$k2 Critical Strike and +$k1 Agility",0.500000,1.000000,0.000000,0,0,3,6,0,0,32,0,0,60,0,5,5,0,0,0,70,-3,0,0
2756,3,32,17,"+$k1 Agility and +$k2 Critical Strike",0.500000,1.000000,0.000000,0,0,4,8,4,0,32,0,0,60,0,5,5,0,0,0,70,-4,0,0
2757,7,32,20,"+$k2 Critical Strike and +$k1 Stamina",0.667000,1.000000,0.000000,0,0,4,6,3,0,32,0,0,60,0,5,5,0,0,0,70,-3,0,0
2758,7,32,20,"+$k2 Critical Strike and +$k1 Stamina",0.750000,1.000000,0.000000,0,0,6,8,4,0,32,0,0,60,0,5,5,0,0,0,70,-4,0,0
2759,35,0,0,"+$k1 PvP Resilience",1.000000,0.000000,0.000000,0,0,8,0,0,0,32,0,0,60,0,5,0,0,0,0,70,-4,0,0
2760,32,5,0,"+$k2 Critical Strike and +$k1 Intellect",1.000000,0.500000,0.000000,0,0,6,3,0,0,32,0,0,60,0,5,5,0,0,0,70,-3,0,0
2761,5,32,0,"+$k1 Intellect and +$k2 Critical Strike",0.500000,1.000000,0.000000,0,0,4,8,0,0,32,0,0,60,0,5,5,0,0,0,70,-4,0,0
2762,32,57,0,"+$k1 Critical Strike and +$k2 PvP Power",1.000000,0.500000,0.000000,0,0,6,3,0,0,32,0,0,60,0,5,5,0,0,0,70,-3,0,0
2763,32,57,0,"+$k1 Critical Strike and +$k2 PvP Power",1.000000,0.500000,0.000000,0,0,8,4,0,0,32,0,0,60,0,5,5,0,0,0,70,-4,0,0
2764,32,17,0,"+$k1 Critical Strike",2.000000,0.000000,0.000000,0,0,16,8,0,0,32,0,0,60,0,5,0,0,0,0,70,-4,0,0
2765,57,0,0,"+$k1 PvP Power",1.000000,0.000000,0.000000,0,0,8,0,0,0,32,0,0,60,0,5,0,0,0,0,70,-4,0,0
2767,32,0,0,"+$k1 Critical Strike",0.000000,0.000000,0.000000,0,0,8,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
2769,32,0,0,"+$k1 Critical Strike",0.000000,0.000000,0.000000,0,0,11,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
2773,32,0,0,"+$k1 Critical Strike",0.000000,0.000000,0.000000,0,0,16,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
2778,57,0,0,"+$k1 PvP Power",0.000000,0.000000,0.000000,0,0,13,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
2780,57,0,0,"+$k1 PvP Power",0.000000,0.000000,0.000000,0,0,16,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
2782,3,0,0,"+$k1 Agility",0.250000,0.000000,0.000000,0,0,10,0,0,0,32,0,0,0,0,5,0,0,0,0,85,-4,0,0
2784,32,0,0,"+$k1 Critical Strike",0.000000,0.000000,0.000000,0,0,12,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
2785,32,0,0,"+$k1 Critical Strike",0.000000,0.000000,0.000000,0,0,13,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
2786,32,0,0,"+$k1 Critical Strike",0.000000,0.000000,0.000000,0,0,7,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
2788,35,0,0,"+$k1 PvP Resilience",1.125000,0.000000,0.000000,0,0,9,0,0,0,32,0,0,60,0,5,0,0,0,0,70,-4,0,0
2789,35,0,0,"+$k1 PvP Resilience",1.500000,0.000000,0.000000,0,0,15,0,0,0,32,0,0,60,0,5,0,0,0,0,70,-5,0,0
2790,29504,0,0,"ZZOLDLesser Rune of Warding",0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
2791,42136,0,0,"Greater Rune of Warding",0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,60,0,3,0,0,0,0,0,0,0,0
2792,7,0,0,"+$k1 Stamina",0.120000,0.000000,0.000000,0,0,8,0,0,0,32,0,0,50,0,5,0,0,0,0,70,-1,0,0
2793,13,0,0,"+$k1 Dodge",0.180000,0.000000,0.000000,0,0,8,0,0,0,33,0,0,55,0,5,0,0,0,0,70,-1,0,0
2794,40,0,0,"+$k1 Versatility",0.180000,0.000000,0.000000,0,0,8,0,0,0,33,0,0,55,0,5,0,0,0,0,70,-1,0,0
2795,32427,0,0,"Comfortable Insoles",0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0
2798,32557,0,0,"+$i Intellect (+$n/+$f)",0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0
2799,7,0,0,"+$i Stamina (+$n/+$f)",0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0
2800,0,0,0,"+$i Armor (+$n/+$f)",0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0
2802,3,0,0,"+$i Agility",0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0
2803,7,0,0,"+$i Stamina",0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0
2804,5,0,0,"+$i Intellect",0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0
2805,4,0,0,"+$i Strength",0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0
2806,40,0,0,"+$i Versatility",0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0
2807,32694,0,0,"+$i Arcane Damage",0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0
2808,32695,0,0,"+$i Fire Damage",0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0
2809,32696,0,0,"+$i Nature Damage",0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0
2810,32698,0,0,"+$i Frost Damage",0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0
